username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
IEEEorg,2017-03-07 07:35,24,29,"The creator of the lithium-ion battery introduced a new battery with up to 3 times the juice: http:// bit.ly/2n1qcv2 via @VentureBeat",,@VentureBeat,,"839137313473105924",https://twitter.com/IEEEorg/status/839137313473105924
IEEEorg,2017-03-07 06:18,14,13,"#TechHistory : Mobile communications became untethered with the introduction of the #Motorola SCR-300, the first walkie-talkie in the 1940s.",,,#TechHistory #Motorola,"839117935994093568",https://twitter.com/IEEEorg/status/839117935994093568
IEEEorg,2017-03-06 12:21,4,7,". @JeffBezos wants to prepare to ship packages to the moon: http:// bit.ly/2maOOkX via @verge",,@JeffBezos @verge,,"838846899771826177",https://twitter.com/IEEEorg/status/838846899771826177
IEEEorg,2017-03-06 11:30,11,14,"Researchers in Japan created a tiny amoeba-inspired #robot : http:// bit.ly/2mMa7fK via @PopSci",,@PopSci,#robot,"838834069232308224",https://twitter.com/IEEEorg/status/838834069232308224
IEEEorg,2017-03-06 09:36,2,6,"This tool from @nvidia will analyze your #VR setup: http:// engt.co/2lNS1oK via @engadget",,@nvidia @engadget,#VR,"838805376279711744",https://twitter.com/IEEEorg/status/838805376279711744
IEEEorg,2017-03-06 09:02,1,7,"IEEE surveyed 300 CIOs and CTOs on the state of #cybersecurity . See the results here: http:// bit.ly/2me9076 #IEEECyberSec",,,#cybersecurity #IEEECyberSec,"838796822378348544",https://twitter.com/IEEEorg/status/838796822378348544
IEEEorg,2017-03-06 08:41,9,24,". @NASA is working with a satellite manufacturer to get to an astroid before one gets to us: http:// bit.ly/2msIHdV via @physorg_com",,@NASA @physorg_com,,"838791535051288581",https://twitter.com/IEEEorg/status/838791535051288581
IEEEorg,2017-03-06 08:27,9,20,"#TechHistory : Today in 2009, @NASA launched the Kepler space observatory, with a mission to discover Earth-like planets orbiting other stars",,@NASA,#TechHistory,"838788012628672512",https://twitter.com/IEEEorg/status/838788012628672512
IEEEorg,2017-03-06 07:38,2,10,"With new #tech , comes new #cybersecurity threats. Explore concerns we face & how to counter them: http:// bit.ly/IEEECyberSec #IEEECyberSec",,,#tech #cybersecurity #IEEECyberSec,"838775681211334658",https://twitter.com/IEEEorg/status/838775681211334658
IEEEorg,2017-03-06 07:03,38,56,"Keep your goals in mind, but don’t forget to learn on the way. #MondayMotivation #quote #qotd #IEEE #Engineer #Engineering #Tech #Technology pic.twitter.com/TwmJVf5fhX",,,#MondayMotivation #quote #qotd #IEEE #Engineer #Engineering #Tech #Technology,"838766882274557952",https://twitter.com/IEEEorg/status/838766882274557952
IEEEorg,2017-03-06 06:40,6,12,"#Sudoku could be the key to DNA data storage: http:// bit.ly/2mvDWR7 via @IEEESpectrum",,@IEEESpectrum,#Sudoku,"838761085339578369",https://twitter.com/IEEEorg/status/838761085339578369
IEEEorg,2017-03-06 06:21,11,17,"#TechFact : The Wright brothers' first flight was shorter than the wingspan of a B-52 bomber.",,,#TechFact,"838756303988195329",https://twitter.com/IEEEorg/status/838756303988195329
IEEEorg,2017-03-03 13:21,8,12,"See some of the hottest new gadgets unveiled at #mwc17 : http:// cnb.cx/2lCijKs via @CNBC #mwcIEEE",,@CNBC,#mwc17 #mwcIEEE,"837774835656843264",https://twitter.com/IEEEorg/status/837774835656843264
IEEEorg,2017-03-03 12:43,4,12,"How much wind could the U.S. East Coast take if its power grid could take wind? http:// bit.ly/2mO1myz via @arstechnica #windpower",,@arstechnica,#windpower,"837765272161366016",https://twitter.com/IEEEorg/status/837765272161366016
IEEEorg,2017-03-03 11:23,5,13,"Humanoid #robots could be the key to growing transplant organs in the future: http:// bit.ly/2llWuDE via @PopSci",,@PopSci,#robots,"837745139305103362",https://twitter.com/IEEEorg/status/837745139305103362
IEEEorg,2017-03-03 09:44,9,18,"Thanks to these researchers, we're one step closer to dynamic #holograms : http:// bit.ly/2mTlAWE via @physorg_com",,@physorg_com,#holograms,"837720224992473090",https://twitter.com/IEEEorg/status/837720224992473090
IEEEorg,2017-03-03 09:02,8,15,"Bringing #electricity to underdeveloped regions of the world can transform the way people live, work & communicate.: http:// bit.ly/2mO0k5F",,,#electricity,"837709657170923520",https://twitter.com/IEEEorg/status/837709657170923520
IEEEorg,2017-03-03 08:43,4,12,"This #AI #startup is teaching #robots new tasks using human #VR "pilots": http:// bit.ly/2lCc5dB via @techreview",,@techreview,#AI #startup #robots #VR,"837704874255085568",https://twitter.com/IEEEorg/status/837704874255085568
IEEEorg,2017-03-03 08:28,18,29,"#TechHistory #TV pic.twitter.com/FL11jahQv3",,,#TechHistory #TV,"837701110508974082",https://twitter.com/IEEEorg/status/837701110508974082
IEEEorg,2017-03-03 07:41,5,12,"With new design advances, nanorobots are inching closer to #medical use: http:// bit.ly/2mTGFQV via @IEEESpectrum",,@IEEESpectrum,#medical,"837689271964348416",https://twitter.com/IEEEorg/status/837689271964348416
IEEEorg,2017-03-03 07:08,2,7,"See the results from the #IEEE survey on #cybersecurity threats in 2017: http:// bit.ly/2lrsvoQ #IEEECyberSec",,,#IEEE #cybersecurity #IEEECyberSec,"837680967208873984",https://twitter.com/IEEEorg/status/837680967208873984
IEEEorg,2017-03-03 06:49,2,13,"The IEEE logo was spotted at the @InterDigitalCom booth at #MWC17 . #5G @IEEESA pic.twitter.com/xe6IQPtwrc",,@InterDigitalCom @IEEESA,#MWC17 #5G,"837676192723570688",https://twitter.com/IEEEorg/status/837676192723570688
IEEEorg,2017-03-03 06:13,25,21,"#TechFact : Only 10% of energy in an incandescent light bulb is used to create light. The other 90% of a light bulb’s energy creates heat.",,,#TechFact,"837667125938511873",https://twitter.com/IEEEorg/status/837667125938511873
IEEEorg,2017-03-02 13:17,11,11,"These special X-ray glasses concentrate the beam of an X-ray laser stronger than ever before: http:// bit.ly/2lYhVJE via @physorg_com",,@physorg_com,,"837411440348786688",https://twitter.com/IEEEorg/status/837411440348786688
IEEEorg,2017-03-02 12:44,3,6,"Is @Snapchat working on its own #drone ? http:// engt.co/2mivlkA via @engadget",,@Snapchat @engadget,#drone,"837403135496814593",https://twitter.com/IEEEorg/status/837403135496814593
IEEEorg,2017-03-02 11:28,8,17,"Black holes might be devouring stars 100x more often than we thought: http:// bit.ly/2mPEyxG via @PopSci",,@PopSci,,"837384010322051072",https://twitter.com/IEEEorg/status/837384010322051072
IEEEorg,2017-03-02 11:06,2,6,"That's a wrap on #mwc17 ! We saw some amazing new #tech this year. Thanks to everyone who visited our stand. See you next year! #mwcIEEE pic.twitter.com/PHumcrANo3",,,#mwc17 #tech #mwcIEEE,"837378481071800320",https://twitter.com/IEEEorg/status/837378481071800320
IEEEorg,2017-03-02 09:46,15,19,"#TechHistory : Today in 1983, CBS Records launched the first major compact disc music #marketing campaign.",,,#TechHistory #marketing,"837358341093527552",https://twitter.com/IEEEorg/status/837358341093527552
IEEEorg,2017-03-02 09:17,11,10,"This #startup is in charge of the biggest private satellite fleet taking pictures of #Earth each day http:// bit.ly/2lhU74F via @techreview",,@techreview,#startup #Earth,"837351044027920384",https://twitter.com/IEEEorg/status/837351044027920384
IEEEorg,2017-03-02 08:47,6,6,". @purelifi sat down with @IEEESpectrum to discuss their new #LiFi luminaire that debuted at #mwc17 : http:// bit.ly/2lDlfrb #mwcIEEE",,@purelifi @IEEESpectrum,#LiFi #mwc17 #mwcIEEE,"837343493886521348",https://twitter.com/IEEEorg/status/837343493886521348
IEEEorg,2017-03-02 08:18,6,11,"Learn about some of the biggest #cybersecurity concerns we face, and what we can do to counter them: http:// bit.ly/IEEECyberSec #IEEECyberSec",,,#cybersecurity #IEEECyberSec,"837336195147366400",https://twitter.com/IEEEorg/status/837336195147366400
IEEEorg,2017-03-02 08:15,28,30,"The new #Nokia3310 fills the nostalgia part of our hearts, but with some modern amenities. pic.twitter.com/ur6yDRtCXa",,,#Nokia3310,"837335451514044416",https://twitter.com/IEEEorg/status/837335451514044416
IEEEorg,2017-03-02 08:04,12,16,"#Robots taking jobs away from humans is a concern, but there are some jobs that we would happily hand over: http:// bit.ly/2ljgg1e .",,,#Robots,"837332672179486722",https://twitter.com/IEEEorg/status/837332672179486722
IEEEorg,2017-03-02 07:57,44,49,"#TechFact : The first message on the internet was “lo. It was supposed to be “login” but the computer crashed after the first two letters.",,,#TechFact,"837330911775571968",https://twitter.com/IEEEorg/status/837330911775571968
IEEEorg,2017-03-01 13:20,36,25,". @ATT and @generalelectric are teaming up to install #IoT connected streetlights: http:// engt.co/2mKwNsS via @engadget",,@ATT @generalelectric @engadget,#IoT,"837049809030770691",https://twitter.com/IEEEorg/status/837049809030770691
IEEEorg,2017-03-01 12:27,9,11,"Day 3 of #mwc17 gave attendees a look at the latest innovations in the #drone world as well as the future of #mixedreality . #mwcIEEE pic.twitter.com/qNHIpSEkIw",,,#mwc17 #drone #mixedreality #mwcIEEE,"837036660030337031",https://twitter.com/IEEEorg/status/837036660030337031
IEEEorg,2017-03-01 12:22,5,9,"What have you missed so far at #MWC17 ? http:// usat.ly/2mER9nT via @USATODAY #mwcIEEE",,@USATODAY,#MWC17 #mwcIEEE,"837035212395671557",https://twitter.com/IEEEorg/status/837035212395671557
IEEEorg,2017-03-01 11:37,4,5,"Innovation City at #mwc17 showcased amazing new #tech like #IoT connected vehicles, #AI musicians and more! #mwcIEEE pic.twitter.com/ZYOf8L7eNh",,,#mwc17 #tech #IoT #AI #mwcIEEE,"837023894376607744",https://twitter.com/IEEEorg/status/837023894376607744
IEEEorg,2017-03-01 11:24,7,7,"With #VR experiences popping up everywhere, it was only a matter of time until the #music industry embraced it: http:// bit.ly/2mKKloc .",,,#VR #music,"837020616029048839",https://twitter.com/IEEEorg/status/837020616029048839
IEEEorg,2017-03-01 11:24,5,7,". @SpaceX says it will fly two people to the #Moon in 2018: http:// bit.ly/2mERBmk via @physorg_com",,@SpaceX @physorg_com,#Moon,"837020615714476034",https://twitter.com/IEEEorg/status/837020615714476034
IEEEorg,2017-03-01 09:38,7,11,"This flexible #sensor might one day be able to monitor a heart for decades: http:// bit.ly/2lqx8zv via @IEEESpectrum",,@IEEESpectrum,#sensor,"836993940427534337",https://twitter.com/IEEEorg/status/836993940427534337
IEEEorg,2017-03-01 09:03,8,8,"According to an #IEEE survey, online #security threats will be the biggest challenge for CIOs & CTOs: http:// bit.ly/2lrsvoQ #IEEECyberSec",,,#IEEE #security #IEEECyberSec,"836985344344084480",https://twitter.com/IEEEorg/status/836985344344084480
IEEEorg,2017-03-01 08:46,4,6,"This @BostonDynamics #parkour -like #robot can handle (and jump over) obstacles you put in its way: http:// tcrn.ch/2lWwjjP via @TechCrunch",,@BostonDynamics @TechCrunch,#parkour #robot,"836980854987587585",https://twitter.com/IEEEorg/status/836980854987587585
IEEEorg,2017-03-01 08:28,7,10,"#TechHistory : Today in 2006, English-language #Wikipedia reached its one millionth article, “Jordanhill railway station.”",,,#TechHistory #Wikipedia,"836976324593975296",https://twitter.com/IEEEorg/status/836976324593975296
IEEEorg,2017-03-01 07:48,30,29,"The first mobile #robot built with #AI was recognized with an #IEEE milestone last month: http:// bit.ly/2lRzYCc via @IEEEInstitute pic.twitter.com/xXnmN3flZS",,@IEEEInstitute,#robot #AI #IEEE,"836966264073568257",https://twitter.com/IEEEorg/status/836966264073568257
IEEEorg,2017-03-01 07:29,14,10,"New #tech advances also mean new #cybersecurity threats. Find out how we can counter them: http:// bit.ly/IEEECyberSec #IEEECyberSec",,,#tech #cybersecurity #IEEECyberSec,"836961478532038656",https://twitter.com/IEEEorg/status/836961478532038656
IEEEorg,2017-03-01 06:28,4,12,"#TechFact : There are 6 gyroscopes on the Hubble Space Telescope. The gyroscopes are used to point the telescope.",,,#TechFact,"836946125412257792",https://twitter.com/IEEEorg/status/836946125412257792
IEEEorg,2017-02-28 17:03,9,16,"Another great day at #MWC17 . IEEE Senior Member Christopher James spoke to the @WSJ about the use of #VR in #Healthcare . #mwcIEEE pic.twitter.com/ORRANn8jFB",,@WSJ,#MWC17 #VR #Healthcare #mwcIEEE,"836743686117556224",https://twitter.com/IEEEorg/status/836743686117556224
IEEEorg,2017-02-28 13:30,6,10,"Don't miss these 12 #IEEE sessions at #SXSW2017 : http:// bit.ly/2lSgCud via @IEEEInstitute #ieeesxsw",,@IEEEInstitute,#IEEE #SXSW2017 #ieeesxsw,"836689939186200576",https://twitter.com/IEEEorg/status/836689939186200576
IEEEorg,2017-02-28 12:29,8,12,". @NASA is measuring the risks of putting a crew aboard the maiden #Space Launch System rocket: http:// bit.ly/2mGVXZd via @arstechnica",,@NASA @arstechnica,#Space,"836674585001082881",https://twitter.com/IEEEorg/status/836674585001082881
IEEEorg,2017-02-28 11:34,6,6,"Explore some of the biggest announcements to come out of #MWC17 : http:// bit.ly/2lSdxds via @MirrorTech",,@MirrorTech,#MWC17,"836660743957319680",https://twitter.com/IEEEorg/status/836660743957319680
IEEEorg,2017-02-28 09:45,5,15,"The nearest #supernova of our lifetime turned 30 and is still shining: http:// bit.ly/2lSkhIn via @ForbesTech",,@ForbesTech,#supernova,"836633323489329156",https://twitter.com/IEEEorg/status/836633323489329156
IEEEorg,2017-02-28 09:04,6,14,"Now is the perfect time for women to join the ever growing field of #cybersecurity : http:// bit.ly/2l80yao",,,#cybersecurity,"836622996160786434",https://twitter.com/IEEEorg/status/836622996160786434
IEEEorg,2017-02-28 08:41,10,10,"#TechHistory : Today in 1959, Discoverer 1 was launched on a Thor-Agena A rocket & became the first man-made object put into a polar orbit.",,,#TechHistory,"836617208251953152",https://twitter.com/IEEEorg/status/836617208251953152
IEEEorg,2017-02-28 08:11,4,8,"#Mercedes wants to make driving healthier: http:// bit.ly/2l81r2E via @coolhunting",,@coolhunting,#Mercedes,"836609658873917440",https://twitter.com/IEEEorg/status/836609658873917440
IEEEorg,2017-02-28 07:20,11,19,"These #smart glasses automatically adjust to your eyes: http:// bit.ly/2m8iHEZ via @IEEESpectrum",,@IEEESpectrum,#smart,"836596823590584320",https://twitter.com/IEEEorg/status/836596823590584320
IEEEorg,2017-02-28 06:48,6,9,". @techreview celebrates the innovative contributions #MillieDresselhaus made to the world: http:// bit.ly/2luGsDi",,@techreview,#MillieDresselhaus,"836588770304622596",https://twitter.com/IEEEorg/status/836588770304622596
IEEEorg,2017-02-28 06:26,21,32,"#TechFact : Apple’s first company logo featured a drawing of the father of physics, Sir Isaac Newton.",,,#TechFact,"836583234267938817",https://twitter.com/IEEEorg/status/836583234267938817
IEEEorg,2017-02-27 15:41,17,18,"From #robots playing drums to #smartphone iris scanning in less than 30 milliseconds, Day 1 of #MWC17 was off to an exciting start. #mwcIEEE pic.twitter.com/T97TebOiyi",,,#robots #smartphone #MWC17 #mwcIEEE,"836360531510448128",https://twitter.com/IEEEorg/status/836360531510448128
IEEEorg,2017-02-27 14:15,11,11,"Bees are smarter than we may have thought: http:// bit.ly/2m31yfO via @arstechnica",,@arstechnica,,"836338876952227841",https://twitter.com/IEEEorg/status/836338876952227841
IEEEorg,2017-02-27 14:08,4,9,"#MWC17 is off to a great start! If you're at the show, stop by booth Hall 7 Stand 7L71 to enter the #IEEE UNIVRSE. #Tech #Engineer pic.twitter.com/ymZL3iRkwT",,,#MWC17 #IEEE #Tech #Engineer,"836337220806135808",https://twitter.com/IEEEorg/status/836337220806135808
IEEEorg,2017-02-27 13:29,5,6,". @UPS wants #drones to cover the "last mile" of its deliveries to increase efficiency: http:// engt.co/2lr6qb4 via @engadget",,@UPS @engadget,#drones,"836327299452653569",https://twitter.com/IEEEorg/status/836327299452653569
IEEEorg,2017-02-27 12:46,4,3,"Day one of #MWC17 is underway! Here's what you can expect to come out of the show: http:// bit.ly/2m2ZBQy via @verge",,@verge,#MWC17,"836316475673751552",https://twitter.com/IEEEorg/status/836316475673751552
IEEEorg,2017-02-27 11:24,8,9,"A new method for analyzing brain activity helps understand stroke impact: http:// bit.ly/2l4G02L via @medical_xpress",,@medical_xpress,,"836295840817889280",https://twitter.com/IEEEorg/status/836295840817889280
IEEEorg,2017-02-27 10:20,5,8,"#TechHistory : Today in 1932, James Chadwick published a letter on the neutron, which some credit as the birth of modern nuclear #physics .",,,#TechHistory #physics,"836279736976433154",https://twitter.com/IEEEorg/status/836279736976433154
IEEEorg,2017-02-27 09:40,6,8,"Will #drones pull rain from desert clouds? http:// bit.ly/2mw9Mu8 via @PopSci",,@PopSci,#drones,"836269671137611778",https://twitter.com/IEEEorg/status/836269671137611778
IEEEorg,2017-02-27 09:15,6,6,"Will our clothes soon be made by #robots ? http:// bit.ly/2lgGjTe .",,,#robots,"836263378419134465",https://twitter.com/IEEEorg/status/836263378419134465
IEEEorg,2017-02-27 08:41,8,11,"The #5G frontier: Almost limitless bandwidth beckons—if we can tame a wild region of the spectrum: http:// bit.ly/2mmHXYH via @IEEESpectrum",,@IEEESpectrum,#5G,"836254820759666688",https://twitter.com/IEEEorg/status/836254820759666688
